"","X","Y"
"772",1147484.14752653,810356.072779402
"773",1125436.24178893,826054.311440168
"774",1133047.11719803,830348.568868695
"775",1146626.37753525,808900.002383472
"776",1148515.80813069,806200.976248232
"777",1148486.87994844,807343.36045832
"778",1148127.85869324,808353.065405698
"779",1148158.75985029,809227.245418145
"780",1147912.55207599,810085.040629427
"781",1151333.51091662,812350.730027759
"782",1147948.93407778,810681.978471799
"783",1147843.69903223,810719.310115323
"784",1147830.72475057,810574.909220861
"785",1153062.56965983,814688.2607915
"786",1149068.11008626,812740.209531827
"787",1149945.41549688,809989.003609402
"788",1149996.43535423,809081.16580771
"789",1149910.41993508,808157.700691503
"790",1149960.17994267,807404.209186092
"791",1148509.59270487,805500.201237458
"792",1147562.68592475,805768.350707763
"793",1144604.87597399,810648.575982576
"794",1148382.6124554,804583.116162474
"795",1146041.9667768,810527.833518244
"796",1146144.37430422,806877.323498647
"797",1150949.62064245,801091.078265585
"798",1151514.68420862,799250.323003825
"799",1155088.4043596,820049.754532271
"800",1157335.93819022,821174.159668625
"801",1153163.7388835,801421.915991278
"802",1152026.82712419,801819.708109673
"803",1151027.05760043,802510.701849635
"804",1149189.42286418,803091.01227107
"805",1149694.14740672,804197.415880931
"806",1149713.74746855,805185.131576131
"807",1149907.49765752,806498.834411113
"808",1151169.93872214,806652.595495221
"809",1151175.18205726,804568.812715671
"810",1151165.31728387,803436.173218215
"811",1153620.65751027,803001.298201331
"812",1154405.71380261,804900.998765163
"813",1151771.27161378,815495.933642686
"814",1154379.01748662,806038.681349424
"815",1152268.76420586,806202.769958831
"816",1150106.04304389,815691.226478301
"817",1151817.70311096,807606.875179539
"818",1153153.73061964,810110.887086525
"819",1153771.12705003,807908.48695182
"820",1156590.62451013,810879.432874402
"821",1165282.06807545,817013.450789277
"822",1152756.55770717,815281.965329199
"823",1153952.03739556,814651.902689179
"824",1152023.38272148,817253.320898757
"825",1154271.10431445,817219.13889492
"826",1146970.94829691,804231.370255121
"827",1157061.74311108,817092.636730186
"828",1155995.10962447,818535.478999388
"829",1157218.71047603,818844.203977026
"830",1157837.35368962,820706.183281658
"831",1158873.76647806,819758.802315793
"832",1159697.60234231,821425.699185942
"833",1161498.56613818,821952.83472164
"834",1161045.85803937,823270.871972303
"835",1163595.57750119,824415.118826639
"836",1165265.36325185,822858.811763279
"837",1161490.72570249,819760.254372361
"838",1160024.30578189,818376.441966431
"839",1159764.13290432,817412.984531738
"840",1155037.18208252,803570.106307879
"841",1155441.68418287,815545.108704945
"842",1156299.4616289,812834.298758282
"843",1157948.27077061,813167.510764766
"844",1159488.49963378,813911.488052753
"845",1163540.07970365,817316.36448892
"846",1165331.89224187,814865.254826156
"847",1160417.66456137,804918.131713345
"848",1157376.42759849,804584.653498268
"849",1174490.11695583,807907.964388232
"850",1166898.2433046,798293.911336091
"851",1157431.43296581,797415.890979004
"852",1161462.62646127,789497.010292432
"853",1147586.40938843,807148.70868513
"854",1157777.69041188,815729.564747232
"855",1157404.21268823,803338.279868927
"856",1167993.07634343,804117.892860828
"857",1162775.8610229,822776.158699764
"858",1156199.6304534,811771.230804988
"859",1166537.46251301,820226.256027181
"860",1154251.04006805,808885.698598933
"861",1166245.65372885,817199.42046148
"862",1157564.78106933,809113.93730691
"863",1160250.04931289,802432.385861175
"864",1162329.53733013,794381.682520331
"865",1168620.38686308,816332.029875284
"866",1161114.52969547,816650.864886798
"867",1163005.55050901,821096.79869559
"868",1160419.48762359,819850.589660104
"869",1151366.21767096,815384.950159867
"870",1160850.37267144,818718.057203617
"871",1157928.30676277,823034.639610378
"872",1156475.39664993,822597.614777671
"873",1155377.06949963,822563.860624051
"874",1154273.71262034,821063.375843341
"875",1161942.20142772,826982.286051744
"876",1158151.88250316,825058.883645519
"877",1155274.24360911,821894.173038847
"878",1160119.97658795,824220.704498584
"879",1163822.948703,808431.43794455
"880",1153512.40929046,817871.667210884
"881",1161579.69054596,800960.253718735
"882",1159309.29759036,825683.975277298
"883",1162554.04343123,825847.907989249
"884",1155501.13626465,813949.337198333
"885",1158035.58186534,818677.317983999
"886",1157120.17209483,824178.731073849
"887",1163841.86594736,813957.058159214
"888",1148881.28573999,811958.541116893
"889",1152253.83990731,811265.340481655
"890",1150730.68007164,813000.119779142
"891",1154986.56843137,807193.290197024
"892",1162628.65875157,816733.924156397
"893",1158651.25024558,821560.074849652
"894",1162116.17941822,824867.805734774
"895",1152729.43240054,818183.555489338
"896",1168807.13282781,806984.094150381
"897",1148199.27188399,811466.883066573
"898",1152437.34469129,816250.571363687
"899",1161275.17412223,799150.408010271
"900",1148110.78253395,810863.914609546
"901",1148813.70352748,810130.913904859
"902",1149176.70209352,801465.008708498
"903",1151887.8218024,815103.135286549
"904",1171232.33538328,819459.328012515
"905",1156698.7973172,807306.029537526
"906",1147899.12791074,810914.062579694
"907",1155711.37792596,787336.251578548
"908",1163137.44462206,820010.522114408
"909",1156344.13140681,819614.243796816
"910",1164413.28042579,818980.922515767
"911",1157913.1036948,800748.607942681
"912",1156780.33144926,820284.92361987
"913",1153957.04552261,812162.191649114
"914",1169061.17030489,812000.136716097
"915",1171365.99554255,810657.12845498
"916",1158975.68327553,822412.446571305
"917",1151877.71160404,815894.343822578
"918",1159477.7057649,822704.509248865
"919",1150982.44292057,805801.61809749
"920",1156176.08875707,816054.181721803
"921",1160367.25076364,812887.414053587
"922",1163908.8832923,823061.231328327
"923",1156695.36519073,813624.484954046
"924",1157080.22862622,814020.800976711
"925",1150461.75490395,815150.266258737
"926",1158082.4380011,822120.540135154
"927",1156169.91226463,820202.416935643
"928",1161787.34534245,814638.558503769
"929",1177548.73826208,813651.808747074
"930",1158592.82536208,818054.904301117
"931",1155340.49393875,796691.53398843
"932",1155688.92714149,816962.986064594
"933",1144911.40828017,812067.161648122
"934",1158880.78433628,815150.012910756
"935",1144126.69949994,812063.811386292
"936",1160933.93088344,825099.702123298
"937",1163000.68172155,811505.144012072
"938",1158314.74039214,811950.474152093
"939",1158524.07518996,814074.294064581
"940",1162506.70557837,819658.97183425
"941",1162409.33451071,817574.3780448
"942",1162760.83940193,823733.38751613
"943",1156646.71265225,792286.19136545
"944",1159357.07497846,816597.919154122
"945",1158055.18188885,806495.360288501
"946",1162642.87859678,816051.850325157
"947",1154000.39355273,822850.377225271
"948",1152157.06649036,821106.873315179
"949",1154754.74993992,824387.942900084
"950",1155662.09204773,824843.667513814
"951",1153018.3824139,822883.461718803
"952",1154673.20997372,823153.90694716
"953",1155333.96078947,818720.919581385
"954",1154181.25911412,823970.807201446
"955",1150155.08730656,805762.977692283
"956",1148319.78011788,812156.755412055
"957",1156637.58739534,825520.739657577
"958",1157492.86322301,789679.965857398
"959",1154197.0149141,818242.904318757
"960",1155816.7433609,813280.04620997
"961",1148842.61531066,812296.103697851
"962",1149402.55437275,811653.942230358
"963",1159098.7706554,822361.16654041
"964",1147939.30666135,811119.90570058
"965",1166022.31156458,817999.755667746
"966",1164567.43238524,820610.49606503
"967",1162471.21148658,813119.448144182
"968",1162416.27898823,812218.04733838
"969",1163640.19927083,815354.929670898
"970",1156025.16500827,816472.690501432
"971",1160590.00914829,811719.532081779
"972",1164369.48404063,821806.294024455
"973",1155289.77679897,817121.0389317
"974",1162585.13684435,817848.745580662
"975",1163440.84796106,816098.016249718
"976",1162638.37381381,815336.826602473
"977",1158974.63520111,823598.348480678
"978",1153897.47293591,799745.608902244
"979",1161418.914921,820969.886535164
"980",1157464.30440081,794676.537483239
"981",1147372.60863188,809615.448607311
"982",1156208.37264404,800909.599087941
"983",1154382.91045453,818945.740940641
"984",1157188.02250644,819955.97699687
"985",1159687.9803503,801414.967781423
"986",1159748.0774815,801387.751021774
"987",1159273.21365074,800823.032948197
"988",1152866.3280978,817557.019748471
"989",1147714.35400604,811090.370315669
"990",1162219.27684207,800826.785929782
"991",1160561.30369298,817161.824293621
"992",1148022.32393377,880673.633551494
"993",1154281.52993308,898055.442162466
"994",1145562.95390909,909222.608689129
"995",1150998.0293102,920078.169916152
"996",1169679.13221412,914610.225863547
"997",1159013.22036437,881980.381298649
"998",877050.331256246,1189080.30590882
"999",864535.042695781,1178582.49488134
"1000",851420.480862043,1192821.28899536
"1001",854783.301534501,1184092.95757284
"1002",859160.011547049,1167528.57605968
"1003",864638.849793361,1178836.46784877
"1004",850575.322204781,1159354.85817431
"1005",878864.301006935,1169487.99352961
"1006",879850.591389274,1156262.06171799
"1007",1200508.99244212,1091948.47044231
"1008",1217840.90597434,1104608.33454528
"1009",1214734.25795076,1087800.99088245
"1010",1227524.48420378,1084921.33401889
"1011",1234051.35082869,1100659.64196499
"1012",1243862.21759829,1083118.67093189
"1013",1211090.67762439,1070334.47021133
"1014",1224213.34378877,1067103.09336987
"1015",1229043.57835096,1070894.45225671
"1016",1234672.2647617,1075011.53404219
"1017",1233004.19646966,1058069.99937559
"1018",1246934.72836341,1069805.77186457
"1019",1545748.58694089,1264169.58468823
"1020",1542915.27971645,1266073.28908378
"1021",1544028.70018137,1276319.60356888
"1022",1536554.94287647,1272468.18656356
"1023",1539609.18476788,1259938.15100209
"1024",1529622.97377684,1264136.76672836
"1025",1520311.21640612,1273365.77491212
"1026",1508662.14890891,1277632.24500391
"1027",1532051.26175208,1256376.21015779
"1028",1528166.03306414,1251054.92482657
"1029",1516445.45934604,1260771.39231366
"1030",1509379.1093915,1264621.87200412
"1031",1551078.44746176,1265946.26056083
"1032",1550665.22775914,1262089.05378665
"1033",1501817.60078918,1280341.97974562
"1034",1492671.56581131,1283419.99364301
"1035",1492050.59870647,1272826.76392296
"1036",1493383.04025019,1265904.30632063
"1037",1501783.03346187,1267861.36310555
"1038",1510433.16534681,1250511.08919865
"1039",1503248.42667001,1257656.77859144
"1040",1495260.93977988,1253573.51092228
"1041",1549073.33612225,1262504.18896972
"1042",1548784.33348151,1264723.06438815
"1043",1550044.62035268,1265674.19423812
"1044",1549316.64725804,1266712.49999169
"1045",1531205.34121803,1273161.63496444
"1046",1552421.00546009,1267945.50855202
"1047",1552375.58583375,1265116.03343467
"1048",1548645.12083998,1267209.46170119
"1049",1550916.48859942,1268588.09077572
"1050",1549939.57488479,1267321.8307974
"1051",1548882.37394884,1266316.97302482
"1052",1550010.23373542,1267225.92874527
"1053",1547861.92135402,1265830.60403063
"1054",1547274.76826406,1267109.96234125
"1055",1546605.33103249,1270300.80897081
"1056",1550678.1717471,1270437.76829852
"1057",1549181.76404313,1270712.40481817
"1058",1544691.17762291,1261814.66792895
"1059",1545518.83426022,1256066.32931431
"1060",1551123.56553484,1255296.46583177
"1061",1448482.70718022,787462.361072398
"1062",1412902.9830344,786108.753011392
"1063",1459045.00634198,814647.791362456
"1064",1433178.3644418,770381.943266329
"1065",1433850.4124901,790106.122420019
"1066",1461829.40502206,799681.282945625
"1067",1449555.8984702,766067.05061118
"1068",1456688.35898466,772388.246988209
"1069",1435852.26641018,801693.807021508
"1070",1417833.81519093,796529.028691375
"1071",1446301.14803825,814158.80555348
"1072",1455189.02191889,834004.727528986
"1073",1453246.25597664,829718.206206892
"1074",1417283.65669406,772715.411714756
"1075",1449722.28111628,795855.68775426
"1076",1462443.74020773,817382.910276985
"1077",1451737.81336264,757358.909109153
"1078",1458669.24467377,829441.600590904
"1079",1446401.889509,770034.860849258
"1080",1441353.82045312,768276.142577329
"1081",1436874.54445702,812598.173846904
"1082",1444834.5938278,775048.895922577
"1083",1444030.36540278,772883.618163254
"1084",1450371.3289323,781095.238813168
"1085",1461982.99711668,812513.97203177
"1086",1451872.15586179,833910.01888233
"1087",1447274.53070838,833957.398256343
"1088",1457114.62144963,833668.331004557
"1089",1447720.22676667,832099.255842624
"1090",1437234.18847417,777434.498040721
"1091",1435453.2149531,782819.891191878
"1092",1424938.50215176,776921.927130947
"1093",1434974.3913558,758567.501752265
"1094",1456162.59567492,819911.824550047
"1095",1464627.94950668,808821.545946565
"1096",1455705.55394383,826731.624389628
"1097",1456586.08604453,829051.050004764
"1098",1468090.16192836,781277.702474962
"1099",1459497.04562371,820556.345108413
"1100",1450495.57809759,821396.310650411
"1101",1449382.72409866,830563.572116493
"1102",1446658.69274485,790195.501299364
"1103",1442248.77301006,772119.860169919
"1104",1447425.52174313,830103.354296454
"1105",1442530.87600486,775154.270840469
"1106",1458100.95060782,831589.009046368
"1107",1454908.80938542,831257.770474546
"1108",1448067.34732272,772707.170849286
"1109",1427042.04095524,788399.722619107
"1110",1443105.98758997,832621.563898116
"1111",1461187.17770079,831337.559356296
"1112",1461418.8216084,829857.14124147
"1113",1444870.95553629,824812.489702795
"1114",1448391.76771849,833427.031319373
"1115",1441320.89269031,791535.033416183
"1116",1444986.10034855,790862.976656172
"1117",1452063.64273123,807995.113005337
"1118",1446945.92466425,827840.428928052
"1119",1444134.57424918,832005.304248834
"1120",1450492.60704789,828388.077287352
"1121",1460847.62301821,826309.568777257
"1122",1451534.49659579,830912.842830349
"1123",1442223.61884663,825225.29376821
"1124",1444225.85607424,822529.874658664
"1125",1443350.18769762,830090.04339533
"1126",1445574.98030938,831794.989832199
"1127",1443773.57293072,827661.43731416
"1128",1363648.51986074,925616.181344302
"1129",1353988.28473955,935687.254300543
"1130",1334041.41702237,951233.37459991
"1131",1345360.64591225,952121.063432241
